,left_side,right_side,similairity
1774,asi semiconductor,samsung semiconductor,0.5025372976918306
1777,assmann,assmann wsw components,0.5052515820754631
1779,assmann wsw components,"assmann wsw components, inc",0.9479845931225707
1780,assmann wsw components,assmann,0.5052515820754631
1782,"assmann wsw components, inc",assmann wsw components,0.9479845931225707
1786,astec america (artesyn embedded technologies),artesyn embedded technologies,0.7855538270349832
1787,astec america (artesyn embedded technologies),emerson embedded power (artesyn embedded technologies),0.7502485760186989
1789,astec power,autec power systems,0.6225039758274595
1791,astrodyne tdi,astrodyne tdi corporation,0.7629415392812487
1792,astrodyne tdi,lcr electronics / astrodyne tdi,0.711319334540767
1793,astrodyne tdi,radius power / astrodyne tdi,0.6624180669117146
1794,astrodyne tdi,filter concepts / astrodyne tdi,0.6193083222946498
1796,astrodyne tdi corporation,astrodyne tdi,0.7629415392812487
1797,astrodyne tdi corporation,lcr electronics / astrodyne tdi,0.5426950680150466
1798,astrodyne tdi corporation,radius power / astrodyne tdi,0.5053862596173331
1800,astro industries,electro industries,0.859032867462403
1801,astro industries,desco industries,0.66630233794154
1802,astro industries,c-ton industries,0.6464955321265907
1803,astro industries,ok industries,0.6389321555056773
1804,astro industries,cec industries,0.6098730432665261
1805,astro industries,cw industries,0.6093027744424697
1806,astro industries,iac industries,0.5966593909136779
1807,astro industries,wintec industries,0.5857918446298134
1808,astro industries,rowe industries,0.58552569414346
1809,astro industries,gpc industries,0.5751104808378344
1810,astro industries,bud industries,0.5731074115045359
1811,astro industries,jag industries,0.5705075796485392
1812,astro industries,twin industries,0.5693337158675189
1813,astro industries,ideal industries,0.5669267782599968
1814,astro industries,plazmo industries,0.564173064809593
1815,astro industries,d&b industrial / rowe industries,0.5627534992761941
1816,astro industries,lamb industries,0.5562961539659864
1817,astro industries,ftz industries,0.5483788783155743
1818,astro industries,cooper industries,0.5437355555385718
1819,astro industries,moons industries,0.5413491636507239
1820,astro industries,"bud industries, inc.",0.5396287116855604
1821,astro industries,jonard industries,0.5265591363491754
1822,astro industries,woods industries,0.5234410320431823
1823,astro industries,curtis industries,0.522510569561785
1824,astro industries,ram electronics industries,0.5197293659226248
1825,astro industries,kinsun industries,0.5171995874673772
1826,astro industries,magtech industries,0.515434735547978
1827,astro industries,micropac industries,0.5078705869045529
1828,astro industries,dantona industries,0.5039227312749954
1831,astro tool,astro tool corp.,0.8095595052842628
1833,astro tool corp.,astro tool,0.8095595052842628
1837,atc (american technical ceramics),american technical ceramics,0.8396143347209741
1838,atc (american technical ceramics),american technical ceramics (atc),0.7943090182770008
1840,aten technology,micron technology,0.6238152726964966
1841,aten technology,ice technology,0.5371703971282785
1842,aten technology,lite-on technology,0.5352993105896958
1843,aten technology,led technology,0.5305577111369526
1844,aten technology,elektron technology,0.5212316896044011
1845,aten technology,rayson technology,0.5201827804953848
1846,aten technology,micropen technologies,0.5196616455907145
1847,aten technology,aaeon technology,0.5183377100504387
1848,aten technology,amic technology,0.5048576592712318
1851,atlas,atlas wire,0.6586182741332842
1852,atlas,atlas sound,0.6258368399371877
1854,atlas sound,atlas,0.6258368399371877
1855,atlas sound,atlas wire,0.5141713625855331
1857,atlas wire,atlas,0.6586182741332842
1858,atlas wire,atlas sound,0.5141713625855331
1860,atmel,tme,0.5984846491033685
1861,atmel,atmel / microchip,0.5557129998155474
1862,atmel,quantum atmel,0.5410266116109019
1864,atmel / microchip,micrel / microchip,0.7434220181506539
1865,atmel / microchip,microchip,0.6409537716479768
1866,atmel / microchip,micrel / microchip technology,0.6290325896932172
1867,atmel / microchip,atmel (microchip technology),0.6107342026702534
1868,atmel / microchip,atmel,0.5557129998155474
1870,atmel (microchip technology),microchip technology,0.7116470541775116
1871,atmel (microchip technology),micrel / microchip technology,0.6204129398855819
1872,atmel (microchip technology),atmel / microchip,0.6107342026702534
1873,atmel (microchip technology),microchip,0.500827532506686
1875,atollic,atollic inc.,0.8414051278527692
1877,atollic inc.,atollic,0.8414051278527692
1879,atop technologies,mc technologies,0.5332467545994493
1880,atop technologies,bi technologies,0.5200799859746797
1881,atop technologies,lm technologies,0.5155871513346079
1883,atp electronics,"atp electronics, inc.",0.9015916517185116
1884,atp electronics,ilp electronics,0.5731032212832667
1885,atp electronics,osepp electronics,0.5091632455684698
1886,atp electronics,leap electronic,0.5086970064313094
1887,atp electronics,nte electronics,0.5024220354103359
1888,atp electronics,tt electronics,0.5006409758920255
1890,"atp electronics, inc.",atp electronics,0.9015916517185116
1891,"atp electronics, inc.","aries electronics, inc.",0.5370446269438468
1892,"atp electronics, inc.","jae electronics, inc.",0.5346406499426173
1893,"atp electronics, inc.",ilp electronics,0.5167050798819802
1895,atrix international,macronix international,0.6951017836564792
1896,atrix international,ecs international,0.6220117677180286
1897,atrix international,ok international,0.6214591841494175
1898,atrix international,gentech international,0.5952214396392502
1899,atrix international,af international,0.5943952566149807
1900,atrix international,varitronix international ltd.,0.593871611495208
1901,atrix international,data international,0.593267987895822
1902,atrix international,p3 international,0.5855922643458921
1903,atrix international,vectron international,0.580395288773289
1904,atrix international,tri-star international,0.5771255725685245
1905,atrix international,avo international,0.5767665680919479
1906,atrix international,sae international,0.5729648480434871
1907,atrix international,ggi international,0.5700440094117644
1908,atrix international,international power,0.5695034682338775
1909,atrix international,aitech international,0.5631475079670989
1910,atrix international,international wire,0.56217701586361
1911,atrix international,digi international,0.5618453063288615
1912,atrix international,kilo international,0.5557491767518931
1913,atrix international,comus international,0.5547033112180114
1914,atrix international,ecs inc. international,0.5524983088435267
1915,atrix international,touch international,0.5470961922179385
1916,atrix international,american international,0.5402938496893304
1917,atrix international,unilite international,0.5324818666642637
1918,atrix international,eurotec international,0.5228283111833346
1919,atrix international,clarke international,0.5158169534764471
1920,atrix international,datapro international,0.5062485849833737
1921,atrix international,tensility international,0.5011477419463439
1922,atrix international,international fiber,0.5009264434713074
1924,atw security,lt security,0.6404999273267099
1925,atw security,3e security,0.6302112221549322
1926,atw security,rsa security,0.5955550922240954
1927,atw security,panda security,0.5606520869798096
1928,atw security,kasp security,0.5425344592189882
1934,audiovox electronics,fox electronics,0.5933907395661855
1936,augat,augat - te connectivity,0.5788332397055725
1939,augat - te connectivity,agastat - te connectivity,0.6551720608802838
1940,augat - te connectivity,agastat / te connectivity,0.6551720608802838
1941,augat - te connectivity,te connectivity,0.6538053100571977
1942,augat - te connectivity,aet - te connectivity,0.645523346415489
1943,augat - te connectivity,augat,0.5788332397055725
1944,augat - te connectivity,elcon - te connectivity,0.5706188765005066
1945,augat - te connectivity,hts - te connectivity,0.5698105464091576
1946,augat - te connectivity,amp - te connectivity,0.569537509057113
1947,augat - te connectivity,cgs - te connectivity,0.5622181392749606
1948,augat - te connectivity,citec / te connectivity,0.5566556477799464
1949,augat - te connectivity,citec - te connectivity,0.5566556477799464
1950,augat - te connectivity,ma-com - te connectivity,0.5452898001072667
1951,augat - te connectivity,amp connectors / te connectivity,0.5408231636073012
1952,augat - te connectivity,oeg / te connectivity,0.5395321719828273
1953,augat - te connectivity,oeg - te connectivity,0.5395321719828273
1954,augat - te connectivity,elcon connectors / te connectivity,0.539306667702122
1955,augat - te connectivity,cii / te connectivity,0.5377292014849933
1956,augat - te connectivity,cii - te connectivity,0.5377292014849933
1957,augat - te connectivity,microdot - te connectivity,0.5318960541749392
1958,augat - te connectivity,corcom - te connectivity,0.5298529775856876
1959,augat - te connectivity,corcom / te connectivity,0.5298529775856876
1960,augat - te connectivity,quad - te connectivity,0.5293307962096058
1961,augat - te connectivity,simel - te connectivity,0.5220985343606039
1962,augat - te connectivity,axicom / te connectivity,0.5182949334658464
1963,augat - te connectivity,axicom - te connectivity,0.5182949334658464
1964,augat - te connectivity,amtronics - te connectivity,0.5177304418254208
1965,augat - te connectivity,nanonics - te connectivity,0.5063339750673608
1966,augat - te connectivity,neohm - te connectivity,0.5033587847704112
1968,ault / sl power,sl power,0.6219288300302624
1969,ault / sl power,condor / sl power,0.5913145375285799
1972,aurel,laurel electronics,0.5507428607179409
1975,aurora,sauro,0.5437301705332349
1977,austriamicrosystems,micro/sys,0.5642663385885638
1978,austriamicrosystems,lime microsystems,0.521299604241451
1980,autec power systems,astec power,0.6225039758274595
1981,autec power systems,monolithic power systems,0.5912844674421196
1982,autec power systems,cyber power systems,0.577973181664973
1983,autec power systems,hubbell power systems,0.5367172929682483
1984,autec power systems,mps - monolithic power systems,0.5155849383833548
1992,avago technologies,vorago technologies,0.6875902997770007
1993,avago technologies,avago technologies (broadcom limited),0.5866693369425501
1995,avago technologies (broadcom limited),broadcom limited,0.672704205635117
1996,avago technologies (broadcom limited),avago technologies,0.5866693369425501
2001,avermedia,khypermedia,0.5825923886571188
2002,avermedia,mediatek,0.5051159102056422
2005,avid,avit,0.5721568743271791
2007,avit,avid,0.5721568743271791
2008,avit,gravitech,0.55769997411088
2012,avo international,kilo international,0.670954946647461
2013,avo international,ecs international,0.6466702643253299
2014,avo international,ok international,0.6460957746115957
2015,avo international,gentech international,0.6188178836483145
2016,avo international,af international,0.6179589481387091
2017,avo international,data international,0.6167869909533032
2018,avo international,datapro international,0.6111929743433759
2019,avo international,p3 international,0.6088069776568804
2020,avo international,vectron international,0.6034039776789911
2021,avo international,sae international,0.5956789709826982
2022,avo international,ggi international,0.5926423411501834
2023,avo international,international power,0.5920803712252973
2024,avo international,aitech international,0.5854724407662995
2025,avo international,international wire,0.5844634753131357
2026,avo international,digi international,0.5841186157724523
2027,avo international,atrix international,0.5767665680919479
2028,avo international,comus international,0.5766934895837829
2029,avo international,ecs inc. international,0.5744010740020371
2030,avo international,touch international,0.5687848005366626
2031,avo international,american international,0.5617127918234761
2032,avo international,tri-star international,0.5588932201321961
2033,avo international,unilite international,0.5535911172991205
2034,avo international,eurotec international,0.5435548646130436
2035,avo international,macronix international,0.5435228584446713
2036,avo international,clarke international,0.5362655547046049
2037,avo international,tensility international,0.52101480963845
2038,avo international,international fiber,0.5207847381980469
2039,avo international,international instruments,0.519507957744872
2042,avx corporation,inolux corporation,0.5954895020620472
2043,avx corporation,nve corporation,0.5841489286149186
2044,avx corporation,kel corporation,0.5750713160312066
2045,avx corporation,intematix corporation,0.5732595123045188
2046,avx corporation,itt corporation,0.5713486787901575
2047,avx corporation,innolux corporation,0.5637642815492123
2048,avx corporation,rms corporation,0.5556822574008975
2049,avx corporation,tdk corporation,0.5423536248797265
2050,avx corporation,lsi corporation,0.5406214678213415
2051,avx corporation,pancon corporation,0.5327302829230371
2052,avx corporation,altech corporation,0.530380213020991
2053,avx corporation,ember corporation,0.5257311613996678
2054,avx corporation,ixys corporation,0.5214335192985226
2055,avx corporation,sony corporation,0.5213903370024743
2056,avx corporation,txc corporation,0.5209470170167753
2057,avx corporation,exar corporation,0.5201325062013882
